airline,tweets,airline_sentiment,sentiment_encoded
Delta,it as always,positive,1
Delta,never got my wife to her destination and you expect a 7500 goodwill credit will make everything hunkydory you blew it,negative,-1
Delta,time i look at the flight status 30 more minutes is added to the delay how about some points for trouble,negative,-1
Delta,as i can sending my son home with you saturday jetblue,neutral,0
Delta,awesome peeps whats up with flight 1159 from boston delayed 3hrs,negative,-1
Delta,there wifi on he plain,neutral,0
Delta,a great experience on flight from sfo to jfk seats service food everything is top quality i will be back very soon,positive,1
Delta,1384 and 1583 i have picked up twice this week for 1583 and both times it was delayed,negative,-1
Delta,up with delays to and from boston today my sister is trying to go home and broinlaw trying to come to rdu craziness,negative,-1
Delta,if it is possible for my colleague and i to get on an earlier flight laxjfk tomorrow can you help,neutral,0
Delta,to boston still sitting,negative,-1
Delta,we dont have enough money for parking in your garage this is your fault and im not paying for what should be 10mins into 3hrs,negative,-1
Delta,so looks nice and warm in san juan,neutral,0
Delta,for replyingi feel a little better well see how it goes,positive,1
Delta,usually dobut i did not make the flight booking problems this timethatll teach me yea i have that going for me at least haha,neutral,0
Delta,waited 3 hrs for my bags and my flight was only 2 hrs,negative,-1
Delta,i bother contacting them i already checked into my flight,negative,-1
Delta,last month via expediathere is an extra middle name and initial attached to my last name,neutral,0
Delta,is an hour at most this is over two unacceptable,negative,-1
Delta,agent told us tsa did not have a crew to get bags,negative,-1
Delta,guys rock,positive,1
Delta,email is my twitter handle followed by gmail,positive,1
Delta,bestairlineever,positive,1
Delta,baggage crew update your staff is incompetent with no answers after 2 hours,negative,-1
Delta,whole plane flight 561 from lga to pbi,neutral,0
Delta,blaming tsa for flight 584 luggage debacle luggagegate,negative,-1
Delta,it is tv service seems to be down though i look forward to that do much,negative,-1
Delta,edits dear msbgu your mbas need better benefits they should work for us how can we meet them,neutral,0
Delta,course i am,neutral,0
Delta,failed that is the answer please do not justify otherwise,negative,-1
Delta,on already delayed 2 hrs on flight 1415 as we waited for the pilot to come from boston now you reassign him endless trip,negative,-1
Delta,i got your alert i immediately started looking to rebook but we only had 11 minutes from reflight booking problems to catch a flight to srq,negative,-1
Delta,only fly jet blue,positive,1
Delta,you need to start recruiting msbgu,neutral,0
Delta,including please turn over in your getaway packages and i am all in,positive,1
Delta,i will use the extra time to do some more shopping did somebody say duty free,positive,1
Delta,flight booking problems experience is pretty great,positive,1
Delta,waiting to board and see if they will give us the exit row,negative,-1
Delta,for making my trip home mintyfresh next brandmance flight i will take more selfies love travel business,positive,1
Delta,should not have to find them they should tell us i have flown jet blue since your first month the experience is not what it was,negative,-1
Delta,my flight was delayed can i show up at the airport with the appropriate amount of time for the delay or do i have to go on time,negative,-1
Delta,am over that honestly just would like to get going on the journey,negative,-1
Delta,that was the case why did your alert arrive so late flight fourhour delay do not buy it,negative,-1
Delta,flight out no tv now our flight back not seated together b6 620 maybe our fault still no fun,negative,-1
Delta,do not believe so that is not what the team has told us,negative,-1
Delta,not have food available even for purchase is quite shocking since this is a 5 hour international flight,negative,-1
Delta,out of jfk no one has info no answers as to why we boarded the plane the team is in an awkward spot everyone is cranky,negative,-1
Delta,have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk can i get on list at ctg,neutral,0
Delta,1562 is still waiting for bags most of us checked in 12 hours ago people are missing connections please help,negative,-1
Delta,way to get 2 people on standby list for flight 1970 fll to bos trying to find way home,neutral,0
Delta,to think about when you are dealing with people just wrong no excuses figure it out expect the unexpected,negative,-1
Delta,understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at mco,negative,-1
Delta,gives delayed over 2 hours at mco to jfk every time,negative,-1
Delta,well captured brittany we love the clouds enjoy the ride thank you,positive,1
Delta,wife was with our dog they wouldnt even let her out off the plane my daughter was at newburgh lives close by so wrong,negative,-1
Delta,to your ground staff it has not even been taken off the plane yet,negative,-1
Delta,for making an effort credit where credit is due flight 795 delayed 5 hours instead of 8 hours for what it is worth loweredexpectations,negative,-1
Delta,what time all these passengers were sitting on a hot plane with no air and no communication for over 2 hours just wrong,negative,-1
Delta,delayed at jfk 2 hours then 3 hours then 85 hours now it is back to 5 hours with no explanation or apology,negative,-1
Delta,have a good sunday,positive,1
Delta,1562 had a 4 12 hour weather delay but what is the 45 minute delay in getting bags to tired passengers,negative,-1
Delta,on tarmac yest before cancelled flight 12amtoday 3 hour delay why not send txtemail re jfk closed saved all trip 2 sit airport again,negative,-1
Delta,out of buf 2 bos missing captain really delayed today i learned 200 not happy,negative,-1
Delta,would be nice if the application would actually inform you that a flight is delayed,negative,-1
Delta,is enzo retweet jetblue setorii well hello there pooch whats your name dog,neutral,0
Delta,know but i wanted to pass it along not good for the t5 experience esp for someone who flies 23 times a month,negative,-1
Delta,136 departed phoenix at 130 am,neutral,0
Delta,what about the plane stuck in newburgh would not start it that weather relate flightd as well these passengers on plane for 10 hrs,negative,-1
Delta,home to msy tsa precheck agents directing people after photo until scan beyond rude one grabbed and pushed children,negative,-1
Delta,watch phone 33 at amazon check,neutral,0
Delta,hold music sucks,negative,-1
Delta,of the year,neutral,0
Delta,t5 north check in 3 bag drop ladies 1 has been checking in someone for the entire time another doing check ins too,negative,-1
Delta,excuse though for 3 gate changes though,negative,-1
Delta,someone had bothered to inform us that the airport closed that would have helped,negative,-1
Delta,me home flight 2016 from buf to bos is missing a captain really,negative,-1
Delta,this 845am flight is now not leaving until almost 5pm 5 i cannot believe i paid money for this,negative,-1
Delta,you we are finally at the gate,positive,1
Delta,to orlando is unable to serve hot bevies so they have made movies and alcohol complimentary that works,positive,1
Delta,the only update we get is that they have no idea when we will get an update way to go hopeless,negative,-1
Delta,will you cover the cost of my car service waiting time,negative,-1
Delta,not i always,neutral,0
Delta,as usual great flight wiyh a great crew hello sunny west palm beach jetbluerocks,positive,1
Delta,is ridiculous we are on 15 hours coming up of waiting to deplane there are are newborns on board,negative,-1
Delta,at hpn on plane more than an hour since landing before christ of no gate please get us off this plane,negative,-1
Delta,late flight several passengers are inebriated youre in league with big alcohol shame on you,negative,-1
Delta,for making my vacation not worth it again currently waiting on the runway for another hour to deplane,negative,-1
Delta,me down in san fran no media rate whats the deal looks like this is the last time i fly anywhere with you,negative,-1
Delta,were amazing and thank you,positive,1
Delta,have empty help desks,negative,-1
Delta,was a closure people here need to inform passengers not send them gate to gate w no info on boards re updated departures,negative,-1
Delta,to jfk plenty of planes are landing no problem there,negative,-1
Delta,will the system be up and running,neutral,0
Delta,for the third gate change,negative,-1
Delta,beautiful shot thanks for sharing using flyfi to post your welcome not on this flight it was a quickie,positive,1
Delta,1533 jfk to cartagena all at this airport bar singing the opposite of your praises were making a pact to never fly you again,negative,-1
Delta,to austin,neutral,0
Delta,helped me with my problem so easily and was so nice you guys rock,positive,1
Delta,happened to our plane meant to leave 830 why do we have to wait for 1 from buffalo seems organizational error not weather,negative,-1
Delta,is the award winning service,negative,-1
Delta,not acceptable just informed plane would not start chartering bus to take passengers to jfk,negative,-1
Delta,much longer to jfk opens i am a diabetic and i need sugar plane do not have nothing,negative,-1
Delta,16 now sent back to the gate even though the application says its leaving anyone have a clue it is 36 and sunny at jfk,negative,-1
Delta,guys have 2b kidding no help anywhere 5 hour delays still no answers bad cust service idlovetoask,negative,-1
Delta,are now being sent off the plane does anyone at jetblue have a clue,negative,-1
Delta,i was so startled and rushed i did not get the name but will provide a description in my expanded email thank you,negative,-1
Delta,customer service agent bonnie is amazing on the phone she deserves a promotion,positive,1
Delta,a very rude rep while trying to book family vacation using trvl credit on phone w new rep now who is being very helpful,negative,-1
Delta,everything current now thanks for the follow up,positive,1
Delta,is sunny and gorgeous in ny actually whats the real reason,negative,-1
Delta,for the info already doing it now before we board looking forward to the future upgrades jetblue,positive,1
Delta,happen it is ok just wish i was on the beach and not in the airport,positive,1
Delta,is been 3 hours why have you not sent the plane from the hangar for flight 1533 at jfk this is absolutely ridiculous,negative,-1
Delta,idea when the flight will actually take off,neutral,0
Delta,love jetblue flyfi when will we be able to charge our devices on domestic a320 flights thanks,positive,1
Delta,sitting in plane in newburg this is getting ridiculous no way to treat loyal customers,negative,-1
Delta,jfk well done pilots of jetblue flight 226 jetbluerocks,positive,1
Delta,the delay if the system is not down,negative,-1
Delta,blaming jet blue this was not weather cannot have planes in the air and runways a mess that is a disaster waiting to happen,neutral,0
Delta,not think any1 rly knows whats goin on supposed 2 leave at 830a then 9a then 930a then 10a then 11a then 1130a now 12,negative,-1
Delta,is not very gracious of jetblue to tell me where i can go buy water or a snack when our flight is delayed over 3 hours,negative,-1
Delta,ask she load the bag for my flight,neutral,0
Delta,applying my new tag she left my bag on the ground rather than loading on the conveyer belti had to walk back 50 yards,negative,-1
Delta,flight 16 into the air,negative,-1
Delta,is not weather relate flightd you are just being nice and blaming the weather airport just was not prepared investigation time,negative,-1
Delta,i had my tux it would be a date umosaicmecrazy,positive,1
Delta,for the personalized customer service cannedtweet autoresponse,positive,1
Delta,this agent demanded i remove my old luggage tag every other airport the jb agent politely handles it,negative,-1
Delta,am also a mosaic customer and fly jet blue alot,negative,-1
Delta,is not so much the delays as the fact that the flight is still coming up as on time on your application just give us an honest estimate,negative,-1
Delta,waved someone behind me to step forward although i explained what happened and indicated my need to make my flight,negative,-1
Delta,flight 589 is departing before we even board,negative,-1
Delta,knew there was a reason you were my favorite airline just read you answer on twitter in globe this morning great job,positive,1
Delta,part was at bag drop inserted my jetblue cc did not print pass agent standing in front of me refused to print my pass,negative,-1
Delta,is only because i am wearing truebluecolors,positive,1
Delta,,neutral,0
Delta,is not what i heard weather was fine this morning flight 136 was circling for some timesomeone forgot to clean the runway,negative,-1
Delta,it is 30 mins past scheduled time w no departure in sight a flight no longer qualifies as on time updateyourwebsite 489,negative,-1
Delta,your lil mint heart desires,neutral,0
Delta,can your entire system go down no it really,negative,-1
Delta,the heads up at 1045 that my 11am flight was delayed bc the crew is stuck in boston communicationfail dobetterjetblue,negative,-1
Delta,system down no it,negative,-1
Delta,we know not your fault just not ideal sittin for over an hour but as always your staff is great,positive,1
Delta,had a horrible experience with check in agent at fort myers i will document and send details off to boston,negative,-1
Delta,to carta what is goin on 1st told plane coming from hangar then gate change now no one knows wat plane were getting on,negative,-1
Delta,a cpap machine for sleep apnea is this ok to carry on if i also have a small bag for clothes,neutral,0
Delta,it thanks the quick reply,positive,1
Delta,not this something you should do why should i tell your crew how to do their job,negative,-1
Delta,application needs updating says my flight is on time when we are well past boarding time with 2hr delay,negative,-1
Delta,bags still fly free or have you started charging thanks,neutral,0
Delta,a great experience working with glenn coles at buffaloniagara airport top notch employee,positive,1
Delta,the last update was in the right direction at least i will keep my fingers crossed,positive,1
Delta,from your application guys as of a few minutes ago,neutral,0
Delta,you social media person,positive,1
Delta,there airportwide delays at bos or did we just get unlucky with 152,negative,-1
Delta,left laguardia nowsunshine in a little over 2 hours,neutral,0
Delta,hear you and safety is 1 i think we can get to jfk though now so let us help the pilots passengers crew get there safely,neutral,0
Delta,jfk still closed tryna get out of feetlauderdale on flight 502 just want to get home to new york city,negative,-1
Delta,been nice of you to let us know that or post it your boards still show the flight on time,negative,-1
Delta,it says im following you we just got deiced but still haning around for the runway to clear,negative,-1
Delta,mosaicmecrazy sunrise bestairline nofilterneeded how can you not love flyfi,positive,1
Delta,136 from phx delayed 2 hrs circle 1 hour divert to upstate ny just sitting for 1 hour no communication horrible,negative,-1
Delta,miraculously fixed the plane kudos to shoe ever it was,positive,1
Delta,is cause were trueblue it is your love that keeps liftin me higherandhigher,neutral,0
Delta,your online resources say were on time but clearly we are not this is not very information age of you,negative,-1
Delta,crew at our gate,negative,-1
Delta,are really better then american airlines though,positive,1
Delta,do not you tell them to update the boards,negative,-1
Delta,i say other than when it comes to my brandloveaffair w jetblue your my soulandinspiration umosaicmecrazy,positive,1
Delta,is jfk pilot explained once jfk reopens we can get scheduled back there but why cannot we divert to lga closer than acy,negative,-1
Delta,want me to talk to the wall,negative,-1
Delta,service from pbi to hpn thanks,positive,1
Delta,poor flight management there is no reason why a scheduled 800 prime minister flight to takr off at 1100pm,negative,-1
Delta,is there a way we can check to track the flight that will arrive that will be our flight to depart,neutral,0
Delta,thank you,positive,1
Delta,the time this was taken now at 906 am and flight still listed as on time for 910 when i am not onboard,negative,-1
Delta,do,neutral,0
Delta,is my 910 flight listed on time when its 904am and i am not on the plane yet,negative,-1
Delta,should i start looking into other flights,neutral,0
Delta,we got as far as atlantic city due to jfk being closed can you get us to hpn or lga please,negative,-1
Delta,flight 622 from nassau to jfk not showing cancelled flightled yet but assuming it will be any info,neutral,0
Delta,need an eta please,negative,-1
Delta,can 100 confirm that,neutral,0
Delta,2301 delayed do to that is at jfk can i switch to a late flightr flight for free,negative,-1
Delta,am at 405 will be nasty in boston have family driving 90 min to pick me up from erie think flight what if cancelled flighted,negative,-1
Delta,best way to kill nine hours at the airport when all flights are full and the airline would not put you standby stranded,negative,-1
Delta,they said the runway is not ready and they are waiting for port authority to remove the snow and they are no where in sight,negative,-1
Delta,travel for business twice a week and after the americanair fiasco i will be flying blue more often thanks,negative,-1
Delta,are on flight 751 and were returning to the gate can you provide any information,neutral,0
Delta,not see my money again after their poor service should have stuck with virgin america what was i thinking trying jetblue,negative,-1
Delta,and their customer services are the worst whats the point of having a loyalty scheme that they do not honor badairline,negative,-1
Delta,see my flight from boston to pitts is ok from this afternoon did you have any delays for the morning flight,neutral,0
Delta,to mde great flight great customer service thanks 2 mths waiting americanair to speak to a human at customer service,positive,1
Delta,about an update on flight 475 leaving tf green delayed,negative,-1
Delta,they said cancelled flight on the pa system guess they are trying to get a plane from boston and not a 100 confirmed,negative,-1
Delta,is where we all get on the same page cancelled flighted it 45 mins ago delta southwestair help flights from tfgreenairport to mco,negative,-1
Delta,am so sorry i cheated on you with delta deltaassist please take me back i wore protection,neutral,0
Delta,flight 475 cancelled flighted due to lavatory problems cannot confirm if they are gonna get a flight from boston logan int,negative,-1
Delta,thank you i will check with them again,positive,1
Delta,woman stole my seat on the plane but i was the one that had to sit elsewhere is that standard protocol,negative,-1
Delta,good morning sylvie have a great flight yourock thank you jetblue mxo42 henrikwagner73 jetbluerocks,positive,1
Delta,just came out thanks for the followup that is why youre the best,positive,1
Delta,see you soon,positive,1
Delta,still waiting for bags at jfk whats the holdup looks like we are the only flight that got in at this time,negative,-1
Delta,for getting us to new york city jfk really safely but seriously how long does it take to get our checked bags eternity 5ammisery,positive,1
Delta,i expect delays at dca for 7am departure going to orlando on flight 723,neutral,0
Delta,the six of us had to leave flight and now have to wait a whole day to get a flight and my kids will miss school,negative,-1
Delta,not boarding order someone boarded with service animal which a member of my party was allergic to and because the flight was,negative,-1
Delta,is ridiculous that i just got home and i was supposed to land 3 hours ago bc i am hella tired,negative,-1
Delta,lost very loyal customers who use them 410 times a year,negative,-1
Delta,for the response when is the next flight after the 948 flight,positive,1
Delta,of my travel is 3 hour delay and deicing twice now sitting in bumper to bumper traffic in taxi to finally get home,negative,-1
Delta,flight on a brand new jet great seating beautiful plane big fan of this airline,positive,1
Delta,voucher i cannot believe i took this risk not only was the plane terribly filthy and i had 15 screaming babies in my face,negative,-1
Delta,virginamerica americanairbr download jeokoo the american application for air travelers,neutral,0
Delta,you i know the weather in boston is not great everyones tired,positive,1
Delta,have spoken 2emailed jb team and explained situation didnt seem to matter to anyone other than me i guess i just expected more,negative,-1
Delta,i hope my jetblue application is showing a change in my seats and online shows an a320 do not want any surprises,neutral,0
Delta,know you guys are super busy but is flight 12 an a320 or e190,neutral,0
Delta,me pls,neutral,0
Delta,by misbehavior and cheap comments from jet airways staff to passenger at delhi airport friday boarding to dubai disgusting,negative,-1
Delta,have to service your remote controllers on my flight i watched equalizer movie three times because my remote was stuck,negative,-1
Delta,oh wow and i am complaining about two hour on the run way shucks jetblue not good your service was better than this,negative,-1
Delta,am curious to know how do you compensate for passengers missing engagements due to a two hour wait on the tarmat to get to a gate,negative,-1
Delta,you thank you i finally set up the jetblue application yay,positive,1
Delta,i come back to boston it is a minimum 45 min wait for bags earlier it was almost an hour why is it only boston jetblue,negative,-1
Delta,for taking me back home today despite pandoras best efforts to cancelled flight the flight jetblue backhome noplacelikehome,positive,1
Delta,is not what your employee at logan told me i finally got one to meet my daughter on her first solo flight after rude rep,negative,-1
Delta,am but your customer service is brutal,negative,-1
Delta,to continue various commercial relationships with lufthansa capa aviation,neutral,0
Delta,flood your airline sounds outstanding and your twitter feed is clearly extremely useful keep up the great work,positive,1
Delta,amazing had a short delay they gave me 150 credit it was literally pretty much my fault i missed the flight,positive,1
Delta,attendant was hesitant to give me more baby sized cookies,negative,-1
Delta,you no let me out and make fun size cookies stuckonaplane sos babyfood,negative,-1
Delta,you standing in line now,positive,1
Delta,yes order me a rum and coke and get me a hotel voucher because the floor and chairs are not so cushy here,negative,-1
Delta,that supposed to change in the near future,neutral,0
Delta,you,positive,1
Delta,please help to save my daughters life jetblue for details go here help lindsey,neutral,0
Delta,can pass that along to my wife daughter daughters friend my elderly motherinlaw they spent several hours waiting,negative,-1
Delta,will when i land,neutral,0
Delta,missed a goal on nhlonnbcsports because of your inept male stewardess i should have landed already but i havent taken off yet,negative,-1
Delta,are doing a horrible job at jfkyou need to rethink how you put these routes together unprofessional,negative,-1
Delta,bags still fly for free anymore,neutral,0
Delta,you let me know status of flight 454 pbijfk delayed 25hours now on board problem with hatch,negative,-1
Delta,for response crew has been very patient with us but they are also frustrated wouldnt be so bad but airport is closed,negative,-1
Delta,,neutral,0
Delta,did you interupt the staduim series on nhlonnbcsports i dont need to see your stupid commercials or emergency info,negative,-1
Delta,will you release flights for february 2016,neutral,0
Delta,are well aware insufficient info no options,negative,-1
Delta,sat on a plane for 3 hours in dulles insane ijustwanttobeinboston thanksdc,negative,-1
Delta,we get a honest update on departure of flite 454 been on plane with infant children,negative,-1
Delta,suckwe have been sitting here for 9hrs because of your negligence,negative,-1
Delta,waiting for bags from flight 26 it landed an hour ago,negative,-1
Delta,waste of an entire day pathetic,negative,-1
Delta,790 you had us stuck on the plane for nearly 4 hrs set to take off only for flight control to deny us the worst service,negative,-1
Delta,would love to fort lauderdale now that would cool,neutral,0
Delta,burley11 the best,positive,1
Delta,for bringing my son home to me,positive,1
Delta,got yourselves hot ladies flying the air for life loyal,positive,1
Delta,but praise for you helping our lady make her flight to chs tonight impressed,positive,1
Delta,did she is still waiting on a callbackthe lack of follow through is whats concerning shake my head,negative,-1
Delta,hasshe has not heard from anyone in over a week a nonstop flight and her baggage was loststolen customer service,negative,-1
Delta,got our luggage after waiting 40 mins and went home right after not very family and ada friendly waiting that long w no chairs,negative,-1
Delta,flew on a flight about 3 months ago me and my girlfriend got away with having sex in a restroom is it allowed now,neutral,0
Delta,so much cannot wait to fly with you guys,positive,1
Delta,2202 out of jfk 2 12 hour delay i could get over it if it was just weather relate flightd but considering it is not come on,negative,-1
Delta,thank you,positive,1
Delta,for a speedy flight time recovery,positive,1
Delta,you for taking care of me with a drink since my inflight entertainment was not working goodcustomerservice,positive,1
Delta,flight 8088 sxmjfk what time does bus leave hotel on feb 22 mass confusion here,neutral,0
Delta,we able to change to an even more space seat after weve checked in online have a flight tmrw and cannot seem to change my seat,neutral,0
Delta,you say a delay is more likely thanks so much,positive,1
Delta,did not she is a woman whos a lead she was working at gate c26,positive,1
Delta,are the chances of one of your flights leaving at 6am out of newark nj being cancelled flightled tomorrow,neutral,0
Delta,you follow me i will be able to direct message you thanks,positive,1
Delta,wouldnt have been soon enough thank you for the info,neutral,0
Delta,it out 4 flight 2morrow hard to believe with oil so low and the killing you make that even part of a hotel cannot be compd,negative,-1
Delta,want to give a warm thanks to your crew at logan airport for still getting me to the dc area after cancelled flightlations this morning,positive,1
Delta,awesome telephone experience with jetblue thank you cory greatcustomerservice,positive,1
Delta,saw one he was as useless as the tsa agents who inspected my shoes,negative,-1
Delta,a cup coffee and relax while you check out the new deals and promotions at avon twice a month at doug dcoadavon,neutral,0
Delta,with the missed connection from roc to slc and no reimbursement even though friend who is a pilot said it was due to atc,negative,-1
Delta,party is over,neutral,0
Delta,just went above and beyond to be helpful,positive,1
Delta,not find them unfortunately but he was very helpful and took down my info incase they do get found,negative,-1
Delta,selfie was extreme,neutral,0
Delta,employee charles cave at the gate at msy went above and beyond to help try to help me find my glasses thought you should know,positive,1
Delta,the best cannot wait to use my travel bank for a fun trip,positive,1
Delta,touched down in neworleans for the annual heinekenusacorp national distributor conference livethelegend,positive,1
Delta,the plane now hopefully no longer at the mercy of the playlist thanks,positive,1
Delta,ceo seeks the right balance to please passengers and wall daily journal,neutral,0
Delta,gate c12,neutral,0
Delta,i be charged a fee to do so,neutral,0
Delta,can you change the music in the boarding gates,neutral,0
Delta,crew no one here is helping,negative,-1
Delta,opal dragon book the dragon ali has woven his murdering ways from the philippines to australia,neutral,0
Delta,this is customer service then please call me,negative,-1
Delta,we are at a hotel also jetblue lost my daughters luggage how do you lose luggage if the plane never actually left,negative,-1
Delta,for your prompt response i know you put safety first unfortunately will hit freezing rainsleet on ride home,positive,1
Delta,that is super helpful thank you i will reach out if i have any other questions,positive,1
Delta,for the instant reply and for still doing first bag free so important,positive,1
Delta,on a pig still a pig your new baggage claim sju is a disaster no chairs 20 mins wait for baggage fail,negative,-1
Delta,more than half an hour wait it is unreal finally first bag coming out sju needs to work on this,negative,-1
Delta,your current checked bag price policy i fly this coming week and could not find anything definitive,neutral,0
Delta,we scheduled to depart as scheduled,neutral,0
Delta,long does it take for a bag to get to the baggage belttoolong of a wait,negative,-1
Delta,we be able to watch the oscars on our flight tomorrow,neutral,0
Delta,been delayed and delayed here in palm beach need to head to westchester can you give me some info,negative,-1
Delta,jetblue you stranded an entire plane that was supposed to go to jfk and we are getting restless need better communication,negative,-1
Delta,jetblue you cancelled flightled our flight from st maarten to jfk stranded my family in the baggage area and lost my daughters luggage,negative,-1
Delta,we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen,neutral,0
Delta,times ahead,positive,1
Delta,battles to appease passengers and wall street waterbury republican american,neutral,0
Delta,website is seriously horrible and so is your call center almost makes it tempting to fly someone else sodone,negative,-1
Delta,have not you allowed for flight changes into the ny area airports tonight everyone is saying travel is treacherous,negative,-1
Delta,on your flight 989 to get to dc,positive,1
Delta,cool at the gate turns out my flight from fll to jax is delayed yet application says on time not a good start,negative,-1
Delta,guys need pillows on these rockers to really knock it out of the park just sayin,neutral,0
Delta,sure hope you guys get me to dc to speak tomorrow johnnosta united i am winning here with jetblue,neutral,0
Delta,is no supervisor available so they could not do anything,negative,-1
Delta,now learned that customer service at sxm works for the airport not jetblue they need a supervisor to do anything,negative,-1
Delta,of flight 684 from mco to lga tomorrow,neutral,0
Delta,good with the inflight wifi,neutral,0
Delta,to fly from bos to jfk flight delayed traveling with kids book a hotel or are we getting out tonight,negative,-1
Delta,tried they are not at all helpful terrible customer service at this airport at least,negative,-1
Delta,me at what point will you realize you cannot fly into dca tonight you cancelled flightled the 1pm when will you cancelled flight the 526,negative,-1
Delta,a bad situation worse cancelled flighted flight making us stay overnight in sxm would not provide vouchers to stay in a different hotel,negative,-1
Delta,the status of flight 1272 diverted to ric when will it depart back for lga,neutral,0
Delta,already cancelled flightled the one before us to dca,negative,-1
Delta,is physically impossible to make it to the airport and our flight is scheduled to leave in less than 3 hours,negative,-1
Delta,what point do you cancelled flight flights to dca other airlines have already cancelled flightled,negative,-1
Delta,flight,positive,1
Delta,cannot beat jetblue in spaces matter,positive,1
Delta,thank you,positive,1
Delta,would like to send an email to lost and found at jetblue jfk i spoke to them this morning but cannot drive their today,negative,-1
Delta,want room and food allowances agents are refusing to give us vouchers to use at rooms we book ourselves,negative,-1
Delta,more service agents so all the stranded passengers can be helped,negative,-1
Delta,this flight seattle to boston 2pm will have wifi our first one did not and we had to entertain ourselves lizaapproved,negative,-1
Delta,to hear thank you for being responsive,positive,1
Delta,mco 82,neutral,0
Delta,check it out it is snowing in boston who could have predicted such a thing,neutral,0
Delta,a customer it feels like i should stick to airlines other than jet blue i travel for my work for past 5 years never seen 70,negative,-1
Delta,you only a couple more pgashow flights today i learned i am mosaiccannot wait will be easier to change flights when weathers badjetblue,positive,1
Delta,did it pant wheeze,neutral,0
Delta,so much for help us you r amazing,positive,1
Delta,it is for next weekend though so my guess is it will only go higher,neutral,0
Delta,and were done and heading to warmer weather,positive,1
Delta,flight 1089 not 1098,neutral,0
Delta,to dca 1098 at 716 prime minister,neutral,0
Delta,have been in pricing for 8 years to know that 70 bucks a seat is criminal 2030 i understand pricing flying jetblue pricewise,negative,-1
Delta,awkward,negative,-1
Delta,guys need live chat,negative,-1
Delta,was but obviously it was not linked as there is nothing there when i tried to book with it,negative,-1
Delta,thank you,positive,1
Delta,i bring a compact folding chair like this in a checked bag,neutral,0
Delta,why is a person traveling w a mosaic not get the green tag does not make sense i end up waitin 4 my sons bag anyway,negative,-1
Delta,it wish they would communicate more w us,negative,-1
Delta,you record of never having a flight leave on time add up how much time with with my family you have cost me jetblue,negative,-1
Delta,jetblue miles,neutral,0
Delta,guess i have to redo the flight booking problems ugh,negative,-1
Delta,sucks oh well,negative,-1
Delta,is standing here on her cell no announcements no info thismosaicnothappy,negative,-1
Delta,jetblue air miles,neutral,0
Delta,is here but has no info shake my head one bag came off and then nothing,negative,-1
Delta,is is nothing there because apparently i have to connect them for that to be true,negative,-1
Delta,can you tell me if you currently fly to hawaii thanks,neutral,0
Delta,you see whats holding up flt 1002 bags one bag came out nothing else for 10 minutes,negative,-1
Delta,wouldnt you just credit it right to my account instead of having a separate sign on that seems pretty ridiculous,negative,-1
Delta,for update,positive,1
Delta,clear that folder regularly and jetblue is white listed so it never got to me,neutral,0
Delta,cannot call right now my baby just fell asleep,neutral,0
Delta,directtv but of course bestdressed bluecarpet,positive,1
Delta,seems i never received an id just a password,negative,-1
Delta,deal,neutral,0
Delta,yesterday a flight i wanted to chicago was on sale within my points range and today it is not any way you guys can still honor,neutral,0
Delta,have an email that says i have to sign on to the travel bank how do i that,neutral,0
Delta,last month when boston got the first big snow storm and my flight was cancelled flightled,negative,-1
Delta,did my travel bank credit go i cannot call you right now,negative,-1
Delta,me a complimentary drink for switching seats stewardess asked for my age i said 30 we giggled goodgenes ilookyoung,positive,1
Delta,still booked our trip 31317 pound to slc to see grand kids just very frustrating tried application web and so on still love you guys,positive,1
Delta,you i am excited to fly with you for the first time,positive,1
Delta,jetblue itslaloca but of course safety is always 1st well make sure to handle her with care and love,positive,1
Delta,to jetblue social media team for jumping in an helping me out during the last snow storm while web site was downthanks,positive,1
Delta,your airlinehate your website just tried to book 2 tickets 1 w miles 1 without absolute joke needs a lot of work,negative,-1
Delta,are your rules on checked baggage and carry ons from slc to sjo,neutral,0
Delta,so much for your condolences and quick response it is very much appreciated,positive,1
Delta,creates institutional quality machine driven jetblue revenue predictive analytics and forecasts using public big data,neutral,0
Delta,you alicia exceptionalservice,positive,1
Delta,we have de baggage claim i am so sad for the baggage and how they treat us please we need that baggage,negative,-1
Delta,moms baggage is lost in fly 1557 fort lauderdalebogota today colombian employees treated us badly need help please,negative,-1
Delta,changes made my sons pass printed on same conf just mine not print after i expressed disapptment w jetblue,negative,-1
Delta,flighted,negative,-1
Delta,have very unhappy customer after waiting 20 min on hold rude uncaring rep has now frozen my account cannot print bdng pass,negative,-1
Delta,to spare,neutral,0
Delta,first place but i really did not need the extra stress at this already terrible time oh by the way i made the flight with 30,negative,-1
Delta,i missed my flight i had to book this flight extremely last minute due to a family death there is no excuse for attitude in,negative,-1
Delta,attitude i was in the fault for running a tad behind but before she even knew my name or my flight info she assured me,negative,-1
Delta,fly withyou as much as i can however your kiosks were broken in syr and there was 1 woman working the ticket counter she had a,negative,-1
Delta,5 years after the earthquakehaiti still needs helps in rebuilding flyingitforward,neutral,0
Delta,i chatted with a nice fella about it and he gave me the lowdown,positive,1
